case_id,source_tweet_id,sampling_bucket,customer_message,apple_response,customer_followup,annotator_intent,conversation_state,expected_action,confidence,notes,risk_flags,backup_restore_related,data_loss,secondary_intent,feedback_request,customer_claim,observed_symptom,confirmed_cause,working_hypothesis,annotation_provenance,annotation_reason,taxonomy_gap
APPLE_GOLD_0176,2445270,HARD_AMBIGUOUS,"iOS Calendar app is fubar again. Anybody else noticing the Calendar app is excruciatingly slow when inputting a location? Like, so slow you can literally see the keystrokes seconds after you’ve typed them? This is a fresh install of iOS 11.1.1 on iPhone X too. Ugh. @AppleSupport",@595179 We want to look into this issue you're having with your new iPhone X. Please DM us if this is only happening when using the keyboard and if any other apps or services are affected. We'll work with you there. https://t.co/GDrqU22YpT,,INPUT_DISPLAY,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0177,2869713,HARD_AMBIGUOUS,"@AppleSupport MacBook keeps trying to get me to upgrade to High Sierra, I let it restart and I get nothing but a white screen and 🚫. I assume it just deleted OS too early and couldn't update. Had to run recovery to get Sierra back. Now it's trying to force the update again. Halp",@796905 We'd be happy to take a look into this with you. Could you please send us a DM so we can gather some information and get started? https://t.co/GDrqU22YpT,,ACCOUNT_ICLOUD,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0178,447455,HARD_AMBIGUOUS,"@AppleSupport Ever since updating to iOS 11 (every version) my battery goes from 96% to 10% in half hour. I use FaceTime for like 4 minutes, or even texting for like 10 minutes and from 86% it will suddenly turn off with the battery drained. Unacceptable. #timetoswitch #iPhone6",@220982 Send us a DM and let us know what your current version of iOS is.  We'll have a look at your battery usage. https://t.co/GDrqU22YpT,,APP_SERVICE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0179,2263478,HARD_AMBIGUOUS,"@AppleSupport Hi there! I’m having troubles with the Music app. Suddenly a black screen appears when I try to open the app, then it crashes. Can’t open Music menu from Settings either without freezing. I’m running iOS 11.1.2 on iPhone 7. Can you help me out with this problem?",@658939 Thanks for reaching out for assistance with this. We'll help you get this taken care of so you can enjoy your music again. Have you tried doing a normal restart of the iPhone? Does this only happen with the Music app?,"@AppleSupport Thanks for your help! I’ve already tried to restart my iPhone, or running the Music app with/without internet enabled, but no success so far. This only happens when I try to open Music. Other apps run just fine with no freezing or crashing",SOFTWARE_UPDATE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0180,2295263,HARD_AMBIGUOUS,"So I did the stupid @AppleSupport update and then my phone shut off before my 10 miler even though it was 100% charged and now I don’t have time or battery life on my home screen. Apple, you’re making it hard for me to want to purchase another iPhone. https://t.co/pbVrdO4erS","@406087 Your iPhone is important to you, and we'll do all we can to help. To get started, let us know what iOS version you updated to: Settings &gt; General &gt; About. Also, does restarting your iPhone have any effect on this issue?",,OTHER_UNCLEAR,TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0181,2837272,HARD_AMBIGUOUS,"@AppleSupport I really hope that someone can really figure out what is the problem , I have update my iPhone to the last version and I changed my iTunes&amp;icloud but still same problem , I even can't update the apps . It just keep circling and it's not showing in screen!",@789679 Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,,ACCOUNT_ICLOUD,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0182,2558626,HARD_AMBIGUOUS,"@115858  IOS11 or whatever new up date, suddenly crashed my IPhone7 that I've had no longer than 2 months, Stuck on Rovery Mode,DFU mode, and sometimes black screen. I have tried Updating AND RESTORING the iPhone on my computer through Itunes. Did not work. Help &gt;=[ !!",@726344 We'd like to find out why this happened. Please send us a DM and we'll see what other troubleshooting steps we can help you with. https://t.co/GDrqU22YpT,,SOFTWARE_UPDATE,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0183,2728232,HARD_AMBIGUOUS,"After update to iOS 11.1.2 on my iPhone 6s - heavy battery drain, iTunes download gets stuck, random reboots, apps crashes, the screen became unresponsive to touch. I have to do hard reboot few times a day. This is the worst update ever. @AppleSupport please do something.",@764986 We definitely want to make sure your iPhone is working as expected.  Please DM us and we can investigate together. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0184,484496,HARD_AMBIGUOUS,"Dear @AppleSupport, can you shed any light on this please? Since updating iOS I can’t switch my phone on without a charger: even when it had nearly half of battery life, it says it’s drained. SE, 18 months old,  no other changes, app refresh off. https://t.co/sA66kicKRi","@230289 Hello Julie, we'd be happy to work on this with you. To begin, can you tell us the exact iOS version you're using? Here's how to find it: https://t.co/ZTw54HL4Rm",@AppleSupport  https://t.co/SwTQGDpjeL,PURCHASE_BILLING,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0185,2520769,HARD_AMBIGUOUS,"-can’t change songs from lock screen anymore
-can’t use airpod volume or pause controls unless spotify is open
-youTube videos freeze but sound plays
-apps crash
-speakerphone doesn’t work on calls

iOS 11 is fucking trash!! Fix this shit @115858 @AppleSupport @115888",@717992 We’d like to look into this. Send us a DM and tell us which iOS version the iPhone is running at this time. https://t.co/GDrqU22YpT,,SOFTWARE_UPDATE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0186,541101,HARD_AMBIGUOUS,"@AppleSupport my iPhone 7 running iOS 11.1.2 just started crashing constantly, screen goes black then shows Apple busy circle symbol the auto locks my phone, brings me to the lock screen and after I unlock it all progress of previous work is lost, have to reopen app","@245522 We'd love to help get to the bottom of what's happening so you're able to use your iPhone again. Let's check out the steps in this article. If your iPhone unexpectedly restarts: https://t.co/osZOKKTalm
Let us know how that goes or if questions come up.",,INPUT_DISPLAY,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0187,168884,HARD_AMBIGUOUS,So my husband got me my new #iPhone8Plus but cannot update to latest iOS through set up and iTunes is freezing on the laptop. My iCloud back up is not loading all settings to phone. I’ll end up breaking it due to frustration. Can someone help? @AppleSupport #iPhone,@155299 We don't want your new iPhone to get broken! Let's see what can be done about getting the iPhone updated. What stage were you on right now setting it up?,,ACCOUNT_ICLOUD,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],True,False,,False,,,,,,,
APPLE_GOLD_0188,613137,HARD_AMBIGUOUS,"@AppleSupport iOS is 11.1.2. I am using Iphone 7 . Issue is while using safari or any app that needs internet. For bluetooth so i got new bose, which connects to my laptop and TV but keeps disconnecting from the Iphone. Phone freezes while unlocking last two times",@265797 What country are you currently located in? This will help us provide the best support options.  Let us know in Direct Message. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0189,2652633,HARD_AMBIGUOUS,"@AppleSupport Thanks. I decided to try a hard reset first on my iPhone X because my internet is kind of slow right now, so it never downloaded on iTunes. Thankfully after doing that it finally showed the “install update” on settings again. So I’m all set now. 😊","@212133 Fantastic. Enjoy the rest of your weekend, and remember us in your future support needs.",,APP_SERVICE,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0190,2615363,HARD_AMBIGUOUS,@AppleSupport Thanks! I first started the update through my iphone on a good wifi network and then it froze. I've restarted it several times and even tried recovery mode hooking it up to the computer and it still gets to the same point at the end and freezes..,@739282 Thank you for the information. What do you currently see on the iPhone screen? Please send us a DM and we'll continue there. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0191,1278176,HARD_AMBIGUOUS,"ok @applesupport , My iphone 6 turns off each time I run an app, even if it's 100% charged, the only way for me to send a text message is to plug my phone... Will you do something for me or did my 600$ phone turned into a wired phone during the iOS 11 update?","@321052 We'll be more than happy to help! Are there only certain apps that cause this to occur? Also, what's the exact iOS version?","@AppleSupport My version is 11.0.3 but I allready had this problem with the other versions of iOS 11. for most applications, my phone turns off after 10 seconds, but sometime (for exemple Netflix) when I turn my phone to plain mode, I can run the app for an hour",PURCHASE_BILLING,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0192,2499237,HARD_AMBIGUOUS,"@AppleSupport
Kindly help me my iPad Air2 updated to IOS 11.1.1 and suddenly freezed and kept restarting again &amp; again!!
Did a recovery through iTunes fixed the problem for 24hrs then did it again now
Help plz my personal data are lost once now lost again","@713088 Thanks for reaching out and providing detailed information.  We want to help.  We have some questions to better assist you.  When you set up your iPad Air 2, did you set it up as new or from a backup?","@AppleSupport No from back up so that i can still have my apps &amp; data from icloud!
If i set it up as new it won't download any",BACKUP_RESTORE,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],True,True,,False,,,,,,,
APPLE_GOLD_0193,2596453,HARD_AMBIGUOUS,"So many problems with my iPhone 7 after updating, messages saying I have a new text but won’t show until I restart my phone, I go to call someone and it just ends, freezing all the time, pictures are now all out of order, what is going on!!! @AppleSupport",@735164 Let us help. Please meet us in DM. https://t.co/GDrqU22YpT,,SOFTWARE_UPDATE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0194,556927,HARD_AMBIGUOUS,"@AppleSupport iPhone 6 Plus running iOS 11.2. The app just keeps telling me it can't connect to the App Store. I've tried closing the app, restarting my phone and logging in and out of my account from Settings. Nothing has worked. https://t.co/RroEx7nrDp",@250045 Were you able to connect before the update to iOS 11.2? You mentioned it's been a couple of days and iOS 11.2 only dropped today. Are you running the beta version of iOS 11.2? Please let us know in DM. https://t.co/GDrqU22YpT,,OTHER_UNCLEAR,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0195,94781,HARD_AMBIGUOUS,"@AppleSupport on my iPad 2 (iOS 9.3.5), I can't backup to iCloud, iBooks doesn't show my books in iCloud. Can't see what I've purchased in AppStore, iBooks, iTunes, Music, Videos. I reset it and found no iCloud backups when there should be. Any ideas?","@136591 We'd like to take a look into this with you, reach us in DM. https://t.co/GDrqU22YpT",,BACKUP_RESTORE,FAILED_TROUBLESHOOTING,ESCALATE,0.55,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],True,False,,False,,,,,,,
APPLE_GOLD_0196,1773709,HARD_AMBIGUOUS,"@115858 Your IOS update has completely ruined my phone. No battery charge, WIFI not connecting propoerly, can't save photos instantly with a screenshot and don't even get me started that I can't type ""i"". So glad i paid so much for my phone! #joke","@533082 We'd like to work with you. To get started, may we ask which version of iOS you're currently using? Thanks in advance.","@AppleSupport The most recent 11.1.. it is the same issues everyone else, who has done the update, is having 🙄",PURCHASE_BILLING,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0197,2558720,HARD_AMBIGUOUS,@AppleSupport Thanks for the reply. The phone app issue has been since i've updated to IOS 11.1.1. I've restored all the settings/ restarted the phone and the issue is still occuring. How do i get the screen to go back to turning black on calls?,@726371 We've got another step in mind for you. Could you join us in DM to get started on that? https://t.co/GDrqU22YpT,,INPUT_DISPLAY,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0198,2965445,HARD_AMBIGUOUS,@AppleSupport Email not working or freezing. Bluetooth not wanting to connect. Texting freezing. Not connecting to G3 when everyone else around me is. Tried hard rebooting and doesn’t change or help anything. All after the latest update #iphone6,"@818142 Great information. Let’s look into this further together. Please send us a DM telling us the country you’re located in, and what apps you find are most affected by the change in performance. Also, let us know when you first encountered these issues. https://t.co/GDrqU22YpT",,CONNECTIVITY,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0199,2271587,HARD_AMBIGUOUS,@AppleSupport iOS 11.1.1 on IPhone 6S and yes i restart it’s not new on my iPhone. If kill the app this doesn’t append again. The text next ( suite in French) don’t appears sometime whereas more description update to show but it’s an other bug.,"@660881 We've recently released iOS 11.1.2, so we'd like to have you make a backup and then update through Settings &gt; General &gt; Software Update next. Let us know how it looks after updating. This will walk you through making a backup if needed: https://t.co/ui8Itz8ESg",@AppleSupport Yes bug it’s feature for iPhone X thank for your help.,APP_SERVICE,FAILED_TROUBLESHOOTING,ESCALATE,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
APPLE_GOLD_0200,2353582,HARD_AMBIGUOUS,"@AppleSupport Hi, i got an iphone 6, it worked perfectly for 3 years, but since the new IOS 11 i have so many bugs, my phone don't charge correctly, it's very slow, and writting is the worst, letter appear 3 secs after i type... plz help me :(",@680076 Thanks for reaching out to us. We'd like to help you look into your charging and keyboard lag issues further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,,DEVICE_PERFORMANCE,TROUBLESHOOTING,CLARIFY,0.78,AI first-pass annotation; review against taxonomy/policy. Sampling bucket is not ground truth.,[],False,False,,False,,,,,,,
